nanoDMA Text Export Version 1.00

 Test Time (s)	 Indent Disp. (nm)	 Indent Act. Load (µN)	 Indent Load (µN)	 Indent Disp. Volt. (V)	 Indent Act. Load Volt. (V)	 Indent Act. Output Volt. (V)	 Dynamic Freq. (Hz)	 Disp. Amp. (nm)	 Phase Shift (deg)	 Load Amp. (µN)	 Dynamic Comp. (nm/µN)	 Disp. Amp. Volt. (V)	 Load Amp. Volt. (V)	 Storage Mod. (GPa)	 Loss Mod. (GPa)	 Hardness (GPa)	 Complex Mod. (GPa)	 Tan-Delta	 Storage Stiff. (µN/nm)	 Loss Stiff. (µN/nm)	 Complex Stiff. (µN/nm)	 Damping (kg/s)	 Contact Area (nm^2)	 Contact Depth (nm)	
5.908109	0.904361	126.654955	9.096866	0.000772	0.610932	0.579294	205.0	0.646537	-1.446912	4.967344	0.130158	7.936031e-005	0.008936	315.861881	2.098729	26.268915	315.868853	0.006644	8.246865	0.054796	8.247047	4.254165e-005	535.393643	0.271848	
5.918106	0.750416	126.672639	9.171524	0.000799	0.610975	0.579294	205.0	0.645539	-1.451929	4.967323	0.129957	7.923776e-005	0.008936	492.762449	3.327463	64.084188	492.773683	0.006753	8.258938	0.05577	8.259127	4.329783e-005	220.629264	0.111997	
5.928102	0.814699	126.695496	9.170629	0.000788	0.61103	0.579294	205.0	0.644958	-1.384542	4.967332	0.12984	7.916645e-005	0.008936	392.432465	2.226053	40.570396	392.438779	0.005672	8.266254	0.04689	8.266387	3.64037e-005	348.479738	0.176915	
5.938099	0.7139	126.72902	9.241462	0.000806	0.611112	0.579294	205.0	0.645158	-1.432326	4.967318	0.129881	7.919105e-005	0.008936	625.946875	4.033655	103.800658	625.959871	0.006444	8.26363	0.053252	8.263802	4.134266e-005	136.88526	0.069482	
5.948096	0.744739	126.76617	9.267225	0.0008	0.611201	0.579294	205.0	0.643713	-1.329082	4.967322	0.12959	7.90136e-005	0.008936	524.635414	2.520205	72.734094	524.641467	0.004804	8.281623	0.039783	8.281719	3.088589e-005	195.706673	0.099343	
5.958093	0.691672	126.805025	9.32573	0.000809	0.611295	0.579294	205.0	0.643465	-1.364057	4.967315	0.12954	7.898317e-005	0.008936	815.054131	4.384201	176.14554	815.065923	0.005379	8.284534	0.044563	8.284654	3.459699e-005	81.143383	0.041186	
5.96809	0.785355	126.845698	9.331768	0.000793	0.611392	0.579294	205.0	0.643702	-1.222026	4.967328	0.129587	7.901223e-005	0.008936	451.465655	1.382972	54.098761	451.467773	0.003063	8.282099	0.025371	8.282138	1.969679e-005	264.31466	0.134177	
5.978086	0.812236	126.874049	9.350199	0.000788	0.611461	0.579294	205.0	0.644227	-1.217025	4.967332	0.129693	7.907673e-005	0.008936	414.533778	1.230391	45.739236	414.535604	0.002968	8.275697	0.024563	8.275734	1.907015e-005	313.025133	0.158911	
5.988083	0.841319	126.895373	9.360793	0.000783	0.611512	0.579294	205.0	0.644043	-1.1626	4.967335	0.129656	7.905419e-005	0.008936	382.022063	0.797688	38.85213	382.022896	0.002088	8.278103	0.017285	8.278121	1.341966e-005	368.78618	0.187227	
5.99808	0.781322	126.913176	9.400818	0.000794	0.611555	0.579294	205.0	0.644242	-1.21735	4.967327	0.129696	7.90786e-005	0.008936	470.397819	1.398509	59.108842	470.399898	0.002973	8.275505	0.024603	8.275541	1.91012e-005	243.079465	0.123395	
6.008077	0.801253	126.924078	9.40438	0.00079	0.611581	0.579317	205.0	0.644011	-1.162733	4.970554	0.129565	7.905024e-005	0.008941	436.252993	0.917039	50.7639	436.253957	0.002102	8.283596	0.017413	8.283614	1.351869e-005	283.172361	0.143752	
6.018074	0.924871	126.913502	9.348118	0.000769	0.611555	0.579341	205.0	0.644199	-1.217066	4.973792	0.129519	7.907329e-005	0.008947	316.829853	0.94779	26.659045	316.831271	0.002991	8.286275	0.024788	8.286312	1.924473e-005	537.225182	0.272778	
6.02807	0.775923	126.901856	9.391612	0.000795	0.611528	0.579365	205.0	0.644258	-1.17618	4.976991	0.129447	7.908046e-005	0.008952	477.161586	1.114726	60.599438	477.162888	0.002336	8.290744	0.019369	8.290767	1.503705e-005	237.107859	0.120363	
6.038067	0.735625	126.879568	9.384277	0.000802	0.611474	0.579388	205.0	0.645917	-1.286302	4.980203	0.129697	7.928413e-005	0.008958	585.406708	2.396681	91.527998	585.411614	0.004094	8.275242	0.033879	8.275312	2.630266e-005	156.940828	0.079663	
6.048064	0.744275	126.8528	9.354358	0.0008	0.61141	0.579412	205.0	0.645729	-1.234621	4.98342	0.129575	7.926104e-005	0.008963	546.055073	1.785418	79.343871	546.057992	0.00327	8.282773	0.027082	8.282817	2.102546e-005	180.704289	0.091727	
6.058061	0.794974	126.824919	9.307772	0.000792	0.611342	0.579435	205.0	0.647057	-1.348428	4.98664	0.129758	7.942408e-005	0.008968	432.403704	2.203559	49.739826	432.409318	0.005096	8.271333	0.042151	8.27144	3.27248e-005	287.383634	0.145891	
6.068058	0.88246	126.797299	9.24784	0.000776	0.611274	0.579459	205.0	0.647275	-1.299651	4.989863	0.129718	7.945082e-005	0.008974	337.866727	1.455591	30.228609	337.869863	0.004308	8.273921	0.035646	8.273998	2.767397e-005	471.000946	0.23914	
6.078054	0.780713	126.774269	9.262494	0.000794	0.61122	0.579483	205.0	0.649167	-1.33183	4.993059	0.130014	7.968311e-005	0.008979	448.917069	2.151458	53.665669	448.922225	0.004793	8.25591	0.039567	8.256005	3.071835e-005	265.636363	0.134848	
6.088051	0.811442	126.761624	9.238524	0.000789	0.611189	0.579506	205.0	0.649872	-1.231507	4.99627	0.130071	7.976961e-005	0.008985	402.440788	1.269312	43.099077	402.44279	0.003154	8.252749	0.026029	8.25279	2.020838e-005	330.280718	0.167673	
6.098048	0.933272	126.760787	9.192659	0.000768	0.611186	0.57953	205.0	0.65149	-1.341843	4.999492	0.130311	7.996822e-005	0.00899	304.088637	1.494926	24.621694	304.092311	0.004916	8.237974	0.040499	8.238073	3.144171e-005	576.408392	0.292683	
6.108045	0.953887	126.770032	9.19431	0.000764	0.611208	0.579553	205.0	0.651305	-1.293868	5.002698	0.130191	7.994556e-005	0.008995	293.932953	1.220414	22.971191	293.935487	0.004152	8.245367	0.034235	8.245438	2.657879e-005	618.035379	0.31383	
6.118042	0.931278	126.789076	9.221747	0.000768	0.611254	0.579577	205.0	0.653202	-1.421271	5.005896	0.130486	8.017833e-005	0.009001	306.429402	1.895001	25.13043	306.435261	0.006184	8.227199	0.050878	8.227356	3.950002e-005	566.151985	0.287473	
6.128038	0.769861	126.818834	9.311239	0.000796	0.611327	0.579601	205.0	0.653022	-1.370173	5.009073	0.130368	8.015629e-005	0.009006	477.46692	2.563668	61.302269	477.473803	0.005369	8.234483	0.044213	8.234601	3.432583e-005	233.601665	0.118583	
6.138035	0.806612	126.86004	9.338868	0.00079	0.611426	0.579624	205.0	0.653862	-1.449567	5.012275	0.130452	8.025944e-005	0.009012	420.747412	2.797445	47.767107	420.756712	0.006649	8.229156	0.054714	8.229338	4.247777e-005	300.439871	0.15252	
6.148032	0.784383	126.904774	9.391842	0.000794	0.611534	0.579648	205.0	0.654611	-1.434703	5.015467	0.130518	8.035134e-005	0.009017	463.981337	2.968734	58.370995	463.990835	0.006398	8.225238	0.052628	8.225406	4.085879e-005	246.823091	0.125296	
6.158029	0.86223	126.955754	9.41404	0.00078	0.611656	0.579671	205.0	0.654816	-1.489284	5.018671	0.130476	8.037644e-005	0.009022	366.083809	2.66919	36.380842	366.09354	0.007291	8.2276	0.059989	8.227819	4.657345e-005	396.711871	0.201409	
6.168026	0.736302	127.005688	9.510571	0.000802	0.611777	0.579695	205.0	0.656208	-1.529415	5.021845	0.130671	8.054732e-005	0.009028	639.096403	5.060265	111.964582	639.116436	0.007918	8.215803	0.065051	8.216061	5.050369e-005	129.794763	0.065882	
6.178022	0.866176	127.050382	9.507241	0.000779	0.611884	0.579719	205.0	0.65575	-1.693244	5.025052	0.130496	8.049108e-005	0.009033	370.168806	3.925355	37.471978	370.189618	0.010604	8.22562	0.087226	8.226083	6.771954e-005	387.817618	0.196892	
6.188019	0.852666	127.085152	9.54703	0.000782	0.611967	0.579742	205.0	0.655908	-1.661298	5.028237	0.130445	8.05105e-005	0.009038	387.144956	3.90696	41.077033	387.164669	0.010092	8.228817	0.083043	8.229236	6.447169e-005	354.82767	0.180139	
6.198016	0.870181	127.110836	9.56626	0.000779	0.612029	0.579766	205.0	0.657282	-1.762973	5.031425	0.130635	8.067912e-005	0.009044	371.501815	4.353712	37.991697	371.527325	0.011719	8.217007	0.096297	8.217571	7.476161e-005	384.233572	0.195072	
6.208013	0.837081	127.124935	9.592634	0.000785	0.612063	0.579789	205.0	0.657066	-1.708082	5.034604	0.13051	8.065265e-005	0.009049	410.17637	4.447804	46.320192	410.200484	0.010844	8.224731	0.089186	8.225214	6.924094e-005	315.785343	0.160313	
6.21801	0.906422	127.126753	9.568839	0.000773	0.612067	0.579813	205.0	0.658103	-1.794019	5.037794	0.130633	8.07799e-005	0.009054	341.166992	4.170501	32.060256	341.192482	0.012224	8.217006	0.100447	8.21762	7.798322e-005	455.599383	0.231317	
6.228006	0.821231	127.111053	9.584696	0.000787	0.61203	0.579837	205.0	0.658737	-1.778243	5.040962	0.130677	8.085778e-005	0.00906	431.327866	5.15952	51.343192	431.358724	0.011962	8.214457	0.098261	8.215044	7.628636e-005	284.860696	0.14461	
6.238003	0.817131	127.088792	9.563998	0.000788	0.611976	0.57986	205.0	0.659016	-1.827248	5.044138	0.13065	8.0892e-005	0.009065	434.4049	5.544005	51.998191	434.440276	0.012762	8.215861	0.104853	8.21653	8.140446e-005	280.935471	0.142617	
6.248	0.827639	127.061246	9.532615	0.000786	0.61191	0.579884	205.0	0.659383	-1.801496	5.047315	0.13064	8.093709e-005	0.00907	415.157685	5.125068	47.393003	415.189318	0.012345	8.216536	0.101432	8.217162	7.874837e-005	307.638862	0.156176	
6.257997	0.958594	127.030104	9.453082	0.000764	0.611833	0.579907	205.0	0.660067	-1.990383	5.050506	0.130693	8.102105e-005	0.009076	302.39977	4.659599	25.037744	302.435667	0.015409	8.212524	0.126545	8.213499	9.82449e-005	579.268962	0.294136	
6.267994	0.806723	127.002643	9.481848	0.00079	0.611768	0.579931	205.0	0.659639	-1.984094	5.053656	0.130527	8.09685e-005	0.009081	437.969024	6.71369	52.507402	438.020479	0.015329	8.222488	0.126044	8.223454	9.785599e-005	276.827731	0.140531	
6.27799	0.825252	126.978801	9.451199	0.000787	0.611711	0.579954	205.0	0.659824	-2.033598	5.056828	0.130482	8.099115e-005	0.009086	407.857844	6.582948	45.422145	407.910966	0.01614	8.224969	0.132753	8.22604	0.000103	319.40428	0.16215	
6.287987	0.815495	126.963683	9.439735	0.000788	0.611674	0.579978	205.0	0.661019	-2.042146	5.059994	0.130636	8.113787e-005	0.009092	419.605693	6.822075	48.157735	419.661147	0.016258	8.215677	0.133573	8.216763	0.000104	301.088268	0.15285	
6.297984	0.844781	126.959067	9.424324	0.000783	0.611663	0.580002	205.0	0.661507	-2.101401	5.063164	0.130651	8.119775e-005	0.009097	382.860702	6.592812	40.070157	382.917461	0.01722	8.214514	0.141453	8.215732	0.00011	361.553061	0.183554	
6.307981	0.917442	126.968501	9.406913	0.000771	0.611685	0.580025	205.0	0.661338	-2.056649	5.066337	0.130536	8.117709e-005	0.009102	322.926669	5.330781	28.429522	322.970666	0.016508	8.221617	0.13572	8.222737	0.000105	509.092308	0.258488	
6.317978	0.780633	126.982082	9.471132	0.000795	0.611719	0.580049	205.0	0.66154	-2.105226	5.06948	0.130495	8.120178e-005	0.009108	481.93268	8.339095	63.579299	482.004822	0.017303	8.223845	0.142301	8.225076	0.00011	228.700415	0.116095	
6.327974	0.86875	127.013713	9.470191	0.000779	0.611794	0.580072	205.0	0.661306	-2.055698	5.072652	0.130367	8.117316e-005	0.009113	363.005779	5.995128	36.008355	363.055281	0.016515	8.231739	0.135949	8.232862	0.000106	403.874114	0.205047	
6.337971	0.985746	127.054469	9.467688	0.000759	0.611891	0.580096	205.0	0.661413	-2.116011	5.075826	0.130306	8.118618e-005	0.009118	289.539254	5.068183	22.890683	289.583608	0.017504	8.23508	0.144149	8.236341	0.000112	635.346415	0.322625	
6.347968	0.870897	127.098019	9.553739	0.000779	0.611997	0.580119	205.0	0.660583	-2.189823	5.078965	0.130063	8.108438e-005	0.009124	367.30412	6.88266	36.935518	367.368599	0.018738	8.249375	0.154579	8.250824	0.00012	396.168933	0.201133	
6.357965	0.881147	127.144711	9.596655	0.000777	0.612109	0.580143	205.0	0.660786	-2.241023	5.08212	0.130022	8.110924e-005	0.009129	361.503266	7.077078	35.871626	361.572532	0.019577	8.251572	0.161539	8.253153	0.000125	409.202975	0.207753	
6.367962	0.988719	127.195373	9.607541	0.000758	0.61223	0.580167	205.0	0.660599	-2.187838	5.085287	0.129904	8.108628e-005	0.009134	293.844764	5.503015	23.681006	293.896288	0.018728	8.258965	0.154671	8.260413	0.00012	620.447805	0.315056	
6.377958	0.854169	127.240192	9.702149	0.000782	0.612339	0.58019	205.0	0.66082	-2.239271	5.088418	0.129868	8.111348e-005	0.00914	397.54925	7.779825	43.613682	397.625366	0.019569	8.260894	0.161661	8.262475	0.000126	339.126767	0.172165	
6.387955	0.94791	127.279296	9.706596	0.000766	0.612432	0.580214	205.0	0.66061	-2.188646	5.09158	0.129746	8.10877e-005	0.009145	320.00355	6.004055	28.220858	320.05987	0.018762	8.26854	0.155138	8.269995	0.00012	524.370159	0.266248	
6.397952	0.944138	127.311501	9.740219	0.000766	0.61251	0.580237	205.0	0.660796	-2.239064	5.094725	0.129702	8.111052e-005	0.00915	324.095756	6.348619	29.002498	324.157931	0.019589	8.270917	0.162017	8.272504	0.000126	511.505738	0.259714	
6.407949	0.888829	127.325857	9.775066	0.000776	0.612545	0.580261	205.0	0.660605	-2.191441	5.097861	0.129585	8.108705e-005	0.009155	367.827391	6.926198	37.386396	367.892596	0.01883	8.278288	0.15588	8.279756	0.000121	397.816548	0.20197	
6.417946	0.922043	127.326332	9.763291	0.00077	0.612546	0.580284	205.0	0.660809	-2.238988	5.101008	0.129545	8.111209e-005	0.009161	339.998025	6.667043	31.907892	340.063386	0.019609	8.280463	0.162372	8.282055	0.000126	465.85023	0.236524	
6.427942	0.856085	127.317297	9.778695	0.000782	0.612524	0.580308	205.0	0.660612	-2.190838	5.104139	0.129427	8.108794e-005	0.009166	401.499982	7.565007	44.47112	401.571245	0.018842	8.287898	0.156159	8.289369	0.000121	334.66291	0.169899	
6.437939	0.962273	127.294627	9.716792	0.000763	0.612469	0.580332	205.0	0.660676	-2.178181	5.107293	0.129359	8.109583e-005	0.009171	311.748004	5.812555	26.67841	311.802187	0.018645	8.292065	0.154606	8.293507	0.00012	555.658482	0.282142	
6.447936	0.944835	127.270467	9.699131	0.000766	0.612411	0.580355	205.0	0.659633	-1.986528	5.110427	0.129076	8.096772e-005	0.009176	320.616679	4.990523	28.066361	320.655516	0.015565	8.310347	0.129354	8.311354	0.0001	527.662208	0.267921	
6.457933	0.918149	127.237121	9.675708	0.000771	0.612331	0.580379	205.0	0.659813	-2.035321	5.113558	0.129032	8.098985e-005	0.009182	336.306132	5.503737	30.819991	336.351164	0.016365	8.312792	0.136041	8.313905	0.000106	479.859489	0.243639	
6.46793	0.899724	127.208127	9.653579	0.000774	0.612261	0.580402	205.0	0.659627	-1.981423	5.116688	0.128917	8.096697e-005	0.009187	348.014916	5.395613	32.902912	348.05674	0.015504	8.320126	0.128995	8.321126	0.0001	448.904524	0.227917	
6.477926	0.847595	127.180786	9.64557	0.000783	0.612195	0.580426	205.0	0.6602	-1.951136	5.119811	0.12895	8.103731e-005	0.009192	395.367122	5.933161	42.471179	395.411639	0.015007	8.318227	0.124829	8.319164	9.691313e-005	347.656491	0.176497	
6.487923	0.899575	127.158895	9.604497	0.000774	0.612142	0.580449	205.0	0.660342	-1.838369	5.122947	0.128899	8.105473e-005	0.009197	344.55075	4.540792	32.144031	344.58067	0.013179	8.321887	0.109673	8.322609	8.514644e-005	458.170443	0.232623	
6.49792	0.964671	127.148379	9.569944	0.000763	0.612116	0.580449	205.0	0.660552	-1.88978	5.122957	0.12894	8.108053e-005	0.009197	303.012426	4.245127	24.818783	303.042161	0.01401	8.319151	0.116549	8.319968	9.048479e-005	592.00729	0.300607	
6.507917	0.90832	127.147225	9.589672	0.000773	0.612114	0.580474	205.0	0.66069	-1.78498	5.126274	0.128883	8.109755e-005	0.009203	337.204357	4.151787	30.755074	337.229915	0.012312	8.323078	0.102477	8.323708	7.955952e-005	478.488407	0.242943	
6.517914	0.942791	127.165559	9.595283	0.000767	0.612158	0.5805	205.0	0.660904	-1.729184	5.129602	0.128841	8.112382e-005	0.009209	315.755786	3.602854	26.965187	315.77634	0.01141	8.325889	0.095001	8.326431	7.375514e-005	546.070206	0.277271	
6.52791	0.928704	127.194598	9.629558	0.000769	0.612228	0.580525	205.0	0.659573	-1.640617	5.132921	0.128499	8.096044e-005	0.009214	325.731044	3.262264	28.621255	325.74738	0.010015	8.347367	0.083601	8.347786	6.490465e-005	515.78727	0.261889	
6.537907	0.742446	127.228133	9.732013	0.000802	0.61231	0.58055	205.0	0.659997	-1.639827	5.136214	0.128499	8.101243e-005	0.00922	646.054537	6.462179	113.398896	646.086855	0.010003	8.347365	0.083495	8.347783	6.482245e-005	131.114388	0.066552	
6.547904	0.865298	127.275474	9.733926	0.00078	0.612423	0.580575	205.0	0.660328	-1.494729	5.139548	0.12848	8.105304e-005	0.009225	382.940706	2.927327	39.838893	382.951895	0.007644	8.349091	0.063823	8.349334	4.955018e-005	373.340542	0.18954	
6.557901	0.837995	127.325559	9.794126	0.000785	0.612543	0.5806	205.0	0.660529	-1.539488	5.142859	0.128436	8.107768e-005	0.009231	420.687881	3.524662	48.25593	420.702646	0.008378	8.351629	0.069973	8.351922	5.43244e-005	309.536772	0.15714	
6.567898	0.718746	127.37187	9.884565	0.000806	0.612656	0.580625	205.0	0.66031	-1.492182	5.146154	0.128311	8.105089e-005	0.009236	955.233331	7.284002	249.888182	955.261102	0.007625	8.359524	0.063744	8.359767	4.948897e-005	60.149781	0.03053	
6.577894	0.883575	127.422424	9.874162	0.000777	0.612776	0.58065	205.0	0.659288	-1.450495	5.149488	0.12803	8.092538e-005	0.009242	376.114042	2.626888	38.559371	376.123216	0.006984	8.377171	0.058509	8.377375	4.542403e-005	389.623842	0.197809	
6.587891	0.889807	127.46692	9.91637	0.000776	0.612883	0.580675	205.0	0.659341	-1.286837	5.152797	0.127958	8.093193e-005	0.009247	373.500544	1.61763	38.094871	373.504047	0.004331	8.382193	0.036303	8.382272	2.818461e-005	395.569457	0.200829	
6.597888	0.800049	127.497108	9.979784	0.000792	0.612956	0.5807	205.0	0.65951	-1.326849	5.156091	0.127909	8.095261e-005	0.009253	514.868041	2.568435	72.659142	514.874447	0.004989	8.385127	0.041829	8.385231	3.247495e-005	208.313432	0.105744	
6.607885	0.834134	127.514767	9.984864	0.000786	0.612998	0.580725	205.0	0.659351	-1.282896	5.1594	0.127796	8.093309e-005	0.009258	447.732948	1.919967	54.882392	447.737065	0.004288	8.392313	0.035988	8.39239	2.793976e-005	275.940293	0.14008	
6.617882	0.819562	127.524469	9.999989	0.000788	0.613021	0.58075	205.0	0.659212	-1.310478	5.1627	0.127688	8.091613e-005	0.009264	474.717603	2.255514	61.673817	474.722961	0.004751	8.39901	0.039906	8.399105	3.098165e-005	245.852936	0.124803	
6.627878	0.844857	127.514922	9.981126	0.000784	0.612998	0.580775	205.0	0.657841	-1.223621	5.166003	0.12734	8.074776e-005	0.00927	428.961039	1.451375	50.042757	428.963495	0.003383	8.421074	0.028492	8.421122	2.212053e-005	302.683759	0.15366	
6.637875	0.820472	127.500991	9.976258	0.000788	0.612965	0.5808	205.0	0.658039	-1.269181	5.169298	0.127298	8.077209e-005	0.009275	466.456581	1.926713	59.131547	466.46056	0.004131	8.42363	0.034794	8.423702	2.70129e-005	256.133264	0.130023	
6.647872	0.957185	127.476204	9.900948	0.000764	0.612904	0.580825	205.0	0.657861	-1.224396	5.172613	0.127182	8.075026e-005	0.009281	321.557313	1.098691	27.917502	321.55919	0.003417	8.431078	0.028807	8.431127	2.236489e-005	539.932305	0.274153	
6.657869	0.909831	127.444092	9.886404	0.000773	0.612827	0.58085	205.0	0.658011	-1.268497	5.1759	0.12713	8.076872e-005	0.009286	352.376255	1.459316	33.475432	352.379276	0.004141	8.434208	0.034929	8.43428	2.711773e-005	449.951012	0.228448	
6.667866	0.934866	127.418138	9.851237	0.000768	0.612764	0.580875	205.0	0.657221	-1.336917	5.179196	0.126896	8.067167e-005	0.009292	332.271696	1.756277	29.59931	332.276338	0.005286	8.448767	0.044657	8.448885	3.467044e-005	507.796727	0.25783	
6.677862	0.934093	127.39125	9.824684	0.000768	0.6127	0.5809	205.0	0.657238	-1.405464	5.182485	0.126819	8.067379e-005	0.009297	331.14479	2.123176	29.320981	331.151596	0.006412	8.453433	0.0542	8.453607	4.20792e-005	511.823568	0.259875	
6.687859	0.936179	127.367818	9.800528	0.000768	0.612643	0.580925	205.0	0.657057	-1.361462	5.185773	0.126704	8.065155e-005	0.009303	328.338463	1.875007	28.735183	328.343816	0.005711	8.46091	0.048317	8.461048	3.751151e-005	521.531425	0.264806	
6.697856	0.902126	127.357532	9.80288	0.000774	0.612619	0.58095	205.0	0.657242	-1.405915	5.189054	0.126659	8.067422e-005	0.009308	351.752891	2.265338	32.971132	351.760186	0.00644	8.46359	0.054507	8.463766	4.231713e-005	454.698766	0.23086	
6.707853	0.785999	127.357807	9.846148	0.000794	0.61262	0.580975	205.0	0.657071	-1.35776	5.19232	0.126547	8.065322e-005	0.009314	506.326792	2.871492	68.409063	506.334934	0.005671	8.470927	0.048041	8.471063	3.7297e-005	219.831522	0.111592	
6.71785	0.936531	127.368345	9.801035	0.000768	0.612644	0.581	205.0	0.657224	-1.403473	5.195624	0.126496	8.067201e-005	0.009319	327.823237	2.105281	28.57621	327.829997	0.006422	8.474025	0.05442	8.4742	4.224996e-005	524.79522	0.266464	
6.727846	0.91462	127.396064	9.836884	0.000772	0.612711	0.581025	205.0	0.657802	-1.38775	5.1989	0.126527	8.074298e-005	0.009325	344.362839	2.121926	31.629308	344.369376	0.006162	8.47207	0.052204	8.472231	4.052936e-005	475.37504	0.241361	
6.737843	0.853209	127.430227	9.893785	0.000783	0.612793	0.58105	205.0	0.658755	-1.464923	5.202168	0.126631	8.086003e-005	0.00933	404.657983	2.996305	43.921161	404.669076	0.007405	8.465187	0.062681	8.465419	4.866321e-005	343.705704	0.174491	
6.74784	0.881332	127.472949	9.926122	0.000778	0.612896	0.581075	205.0	0.65858	-1.422513	5.205448	0.126517	8.083844e-005	0.009335	377.883114	2.542828	38.324662	377.89167	0.006729	8.472574	0.057013	8.472766	4.426303e-005	394.825925	0.200451	
6.757837	1.021294	127.522167	9.923583	0.000753	0.613013	0.5811	205.0	0.659897	-1.509863	5.208741	0.12669	8.100018e-005	0.009341	289.849405	2.355926	22.609558	289.85898	0.008128	8.461245	0.068774	8.461524	5.339368e-005	669.28881	0.33987	
6.767834	0.945291	127.578372	10.007914	0.000767	0.613149	0.581125	205.0	0.66031	-1.492154	5.212001	0.12669	8.105091e-005	0.009346	333.608644	2.615446	30.124639	333.618896	0.00784	8.461309	0.066336	8.461569	5.150061e-005	505.231467	0.256527	
6.77783	0.876756	127.627379	10.082288	0.000779	0.613267	0.581151	205.0	0.661136	-1.561978	5.215261	0.126769	8.115219e-005	0.009352	396.790303	3.557671	42.886593	396.806252	0.008966	8.456025	0.075818	8.456365	5.886231e-005	356.697699	0.181088	
6.787827	0.864796	127.671098	10.130449	0.000781	0.613372	0.581176	205.0	0.661897	-1.558888	5.218526	0.126836	8.12456e-005	0.009357	415.913491	3.704525	47.325519	415.929989	0.008907	8.451817	0.07528	8.452152	5.844479e-005	324.327673	0.16465	
6.797824	1.008433	127.710072	10.11631	0.000756	0.613464	0.581201	205.0	0.662014	-1.602695	5.221812	0.126779	8.126005e-005	0.009363	303.307785	2.920135	25.130037	303.321841	0.009628	8.455283	0.081404	8.455675	6.319952e-005	610.350166	0.309926	
6.807821	1.043593	127.729717	10.122978	0.00075	0.613511	0.581226	205.0	0.662454	-1.453282	5.225081	0.126783	8.131399e-005	0.009368	287.624818	2.069355	22.611726	287.632262	0.007195	8.455539	0.060834	8.455758	4.722981e-005	678.76545	0.344685	
6.817818	1.100514	127.739697	10.111934	0.00074	0.613535	0.581251	205.0	0.664324	-1.52875	5.22835	0.127062	8.154352e-005	0.009374	266.019987	2.230866	19.414742	266.029341	0.008386	8.437625	0.070759	8.437922	5.493458e-005	790.135857	0.401277	
6.827814	1.04902	127.735612	10.126936	0.000749	0.613525	0.581276	205.0	0.66434	-1.492118	5.231602	0.126986	8.154555e-005	0.009379	285.413932	2.22621	22.349224	285.422614	0.0078	8.442556	0.065851	8.442813	5.112475e-005	687.20679	0.348974	
6.837811	1.094087	127.716855	10.091554	0.000741	0.61348	0.581301	205.0	0.664801	-1.476834	5.234865	0.126995	8.16021e-005	0.009385	267.496206	2.019576	19.592506	267.50383	0.00755	8.442052	0.063737	8.442293	4.948311e-005	782.259271	0.397274	
6.847808	0.963085	127.694176	10.117381	0.000764	0.613426	0.581326	205.0	0.665121	-1.349428	5.238102	0.126977	8.164136e-005	0.00939	328.005436	1.797003	29.504007	328.010358	0.005479	8.443594	0.046259	8.44372	3.59138e-005	520.454132	0.264259	
6.857805	1.112864	127.665481	10.033331	0.000738	0.613356	0.581351	205.0	0.665285	-1.389969	5.241377	0.12693	8.166157e-005	0.009395	259.731321	1.595954	18.38988	259.736224	0.006145	8.446492	0.051901	8.446652	4.029383e-005	830.603994	0.421843	
6.867802	1.026968	127.632461	10.032136	0.000753	0.613277	0.581376	205.0	0.665128	-1.349344	5.244615	0.126821	8.164231e-005	0.009401	290.929268	1.599458	23.037919	290.933664	0.005498	8.453496	0.046475	8.453624	3.608178e-005	663.113329	0.336733	
6.877798	1.187655	127.60534	9.945624	0.000725	0.61321	0.581401	205.0	0.665256	-1.38808	5.247888	0.126767	8.165801e-005	0.009406	237.582602	1.457656	15.267974	237.587074	0.006135	8.456839	0.051886	8.456998	4.028234e-005	995.122984	0.505465	
